"id","entity","code","year_1","current_health_expenditure_per_capita_ppp_current_international","gdp_per_capita_ppp_current_international_$","population_historical_estimates","id-2","entity-2","code-2","year_2","life_expectancy_at_birth_total_years","health_expenditure_and_financing_per_capita_oecdstat_2017","population_historical_estimates-2","id-3","entity-3","code-3","year_3","indicator_current_health_expenditure_che_as_percentage_of_gross","id-4","entity-4","code-4","share_of_population_covered_by_health_insurance_ilo_2014"
45039,"Slovenia","SVN",2014,2625.701904296875,30870.0234375,2067487,45498,"Slovenia","SVN",2014,81.07804870605469,2340.6884,2067487,3249,"Slovenia","SVN",2014,8.5,132,"Slovenia","SVN",100
45040,"Slovenia","SVN",2015,2688.697509765625,31628.248046875,2071199,45499,"Slovenia","SVN",2015,80.7756118774414,2353.321,2071199,3250,"Slovenia","SVN",2015,8.5,132,"Slovenia","SVN",100
46829,"Spain","ESP",2000,1471.7430419921875,21584.251953125,40824745,47318,"Spain","ESP",2000,78.96585083007812,2049.5785,40824745,3338,"Spain","ESP",2000,6.8,135,"Spain","ESP",99.2
46830,"Spain","ESP",2001,1561.15673828125,22949.181640625,41319431,47319,"Spain","ESP",2001,79.36829376220703,2095.6373,41319431,3339,"Spain","ESP",2001,6.77,135,"Spain","ESP",99.2
46831,"Spain","ESP",2002,1673.4027099609375,24371.599609375,41919593,47320,"Spain","ESP",2002,79.56829071044922,2127.0201,41919593,3340,"Spain","ESP",2002,6.8,135,"Spain","ESP",99.2
46832,"Spain","ESP",2003,1908.7960205078125,25046.111328125,42596455,47321,"Spain","ESP",2003,79.61951446533203,2385.9139,42596455,3341,"Spain","ESP",2003,7.56,135,"Spain","ESP",99.2
46833,"Spain","ESP",2004,2018.321533203125,26143.6328125,43308345,47322,"Spain","ESP",2004,79.87073516845703,2447.9456,43308345,3342,"Spain","ESP",2004,7.66,135,"Spain","ESP",99.2
46834,"Spain","ESP",2005,2152.146484375,27606.93359375,44019118,47323,"Spain","ESP",2005,80.17073059082031,2515.3131,44019118,3343,"Spain","ESP",2005,7.73,135,"Spain","ESP",99.2
46835,"Spain","ESP",2006,2423.04736328125,30720.22265625,44728561,47324,"Spain","ESP",2006,80.82195281982422,2602.8273,44728561,3344,"Spain","ESP",2006,7.83,135,"Spain","ESP",99.2
46836,"Spain","ESP",2007,2593.28515625,32469.53125,45429071,47325,"Spain","ESP",2007,80.8731689453125,2679.2603,45429071,3345,"Spain","ESP",2007,7.92,135,"Spain","ESP",99.2
46837,"Spain","ESP",2008,2805.496337890625,33263.2734375,46068811,47326,"Spain","ESP",2008,81.17561340332031,2820.1949,46068811,3346,"Spain","ESP",2008,8.38,135,"Spain","ESP",99.2
46838,"Spain","ESP",2009,2932.650390625,32092.365234375,46583566,47327,"Spain","ESP",2009,81.4756088256836,2919.5785,46583566,3347,"Spain","ESP",2009,9.11,135,"Spain","ESP",99.2
46839,"Spain","ESP",2010,2896.830322265625,31682.712890625,46931011,47328,"Spain","ESP",2010,81.6268310546875,2917.9495,46931011,3348,"Spain","ESP",2010,9.12,135,"Spain","ESP",99.2
46840,"Spain","ESP",2011,2926.5732421875,31867.97265625,47084242,47329,"Spain","ESP",2011,82.4756088256836,2902.7335,47084242,3349,"Spain","ESP",2011,9.17,135,"Spain","ESP",99.2
46841,"Spain","ESP",2012,2901.80712890625,31720.119140625,47063059,47330,"Spain","ESP",2012,82.42682647705078,2824.2009,47063059,3350,"Spain","ESP",2012,9.16,135,"Spain","ESP",99.2
46842,"Spain","ESP",2013,2934.126220703125,32434.00390625,46930554,47331,"Spain","ESP",2013,83.07804870605469,2755.9181,46930554,3351,"Spain","ESP",2013,9.07,135,"Spain","ESP",99.2
46843,"Spain","ESP",2014,3045.224853515625,33525.7421875,46777927,47332,"Spain","ESP",2014,83.2292709350586,2830.0676,46777927,3352,"Spain","ESP",2014,9.09,135,"Spain","ESP",99.2
46844,"Spain","ESP",2015,3184.994873046875,34903.12890625,46671919,47333,"Spain","ESP",2015,82.83171081542969,2896.8668,46671919,3353,"Spain","ESP",2015,9.13,135,"Spain","ESP",99.2
47949,"Sweden","SWE",2000,2173.66259765625,29618.279296875,8881642,48468,"Sweden","SWE",2000,79.64390563964844,2656.362,8881642,3418,"Sweden","SWE",2000,7.33,138,"Sweden","SWE",100
47950,"Sweden","SWE",2001,2368.908203125,29927.599609375,8897802,48469,"Sweden","SWE",2001,79.79512023925781,2916.3359,8897802,3419,"Sweden","SWE",2001,7.9,138,"Sweden","SWE",100
47951,"Sweden","SWE",2002,2543.5966796875,30926.505859375,8920703,48470,"Sweden","SWE",2002,79.84634399414062,3088.2543,8920703,3420,"Sweden","SWE",2002,8.21,138,"Sweden","SWE",100
47952,"Sweden","SWE",2003,2648.55029296875,31814.86328125,8951439,48471,"Sweden","SWE",2003,80.09512329101562,3188.528,8951439,3421,"Sweden","SWE",2003,8.32,138,"Sweden","SWE",100
47953,"Sweden","SWE",2004,2755.768310546875,33858.61328125,8990653,48472,"Sweden","SWE",2004,80.49755859375,3233.9575,8990653,3422,"Sweden","SWE",2004,8.13,138,"Sweden","SWE",100
47954,"Sweden","SWE",2005,2796.842041015625,34244.46484375,9038627,48473,"Sweden","SWE",2005,80.54634094238281,3318.2521,9038627,3423,"Sweden","SWE",2005,8.15,138,"Sweden","SWE",100
47955,"Sweden","SWE",2006,3045.052490234375,37730.1640625,9096170,48474,"Sweden","SWE",2006,80.748779296875,3405.7841,9096170,3424,"Sweden","SWE",2006,8.05,138,"Sweden","SWE",100
47956,"Sweden","SWE",2007,3279.324951171875,40905.14453125,9162941,48475,"Sweden","SWE",2007,80.9000015258789,3458.3971,9162941,3425,"Sweden","SWE",2007,8,138,"Sweden","SWE",100
47957,"Sweden","SWE",2008,3474.288818359375,42158.296875,9236433,48476,"Sweden","SWE",2008,81.0999984741211,3513.5332,9236433,3426,"Sweden","SWE",2008,8.21,138,"Sweden","SWE",100
47958,"Sweden","SWE",2009,3551.3671875,40279.4609375,9313085,48477,"Sweden","SWE",2009,81.3512191772461,3553.986,9313085,3427,"Sweden","SWE",2009,8.77,138,"Sweden","SWE",100
47959,"Sweden","SWE",2010,3529.65234375,42223.91796875,9390157,48478,"Sweden","SWE",2010,81.45121765136719,3543.5822,9390157,3428,"Sweden","SWE",2010,8.32,138,"Sweden","SWE",100
47960,"Sweden","SWE",2011,4663.2412109375,44608.58203125,9466705,48479,"Sweden","SWE",2011,81.80243682861328,4543.4803,9466705,3429,"Sweden","SWE",2011,10.42,138,"Sweden","SWE",100
47961,"Sweden","SWE",2012,4896.0234375,45432.43359375,9542817,48480,"Sweden","SWE",2012,81.70487976074219,4606.2456,9542817,3430,"Sweden","SWE",2012,10.74,138,"Sweden","SWE",100
47962,"Sweden","SWE",2013,5073.837890625,46312.390625,9618016,48481,"Sweden","SWE",2013,81.95610046386719,4693.0745,9618016,3431,"Sweden","SWE",2013,10.9,138,"Sweden","SWE",100
47963,"Sweden","SWE",2014,5193.2001953125,47184.66796875,9692137,48482,"Sweden","SWE",2014,82.253662109375,4786.5334,9692137,3432,"Sweden","SWE",2014,10.95,138,"Sweden","SWE",100
47964,"Sweden","SWE",2015,5333.40234375,49103.1328125,9764949,48483,"Sweden","SWE",2015,82.20487976074219,4906.8583,9764949,3433,"Sweden","SWE",2015,10.8,138,"Sweden","SWE",100
48208,"Switzerland","CHE",2000,3362.197998046875,36772.6953125,7143764,48727,"Switzerland","CHE",2000,79.68048858642578,4344.558,7143764,3438,"Switzerland","CHE",2000,9.11,139,"Switzerland","CHE",100
48209,"Switzerland","CHE",2001,3591.506103515625,37896.6953125,7179174,48728,"Switzerland","CHE",2001,80.18048858642578,4545.3768,7179174,3439,"Switzerland","CHE",2001,9.44,139,"Switzerland","CHE",100
48210,"Switzerland","CHE",2002,3839.387451171875,38814.37109375,7220378,48729,"Switzerland","CHE",2002,80.38536834716797,4706.3575,7220378,3440,"Switzerland","CHE",2002,9.85,139,"Switzerland","CHE",100
48211,"Switzerland","CHE",2003,3936.0126953125,38840.8828125,7268363,48730,"Switzerland","CHE",2003,80.53658294677734,4811.0269,7268363,3441,"Switzerland","CHE",2003,10.11,139,"Switzerland","CHE",100
48212,"Switzerland","CHE",2004,4119.0419921875,40336.41015625,7323728,48731,"Switzerland","CHE",2004,81.08780670166016,4928.0873,7323728,3442,"Switzerland","CHE",2004,10.18,139,"Switzerland","CHE",100
48213,"Switzerland","CHE",2005,4189.0654296875,41749.21484375,7386818,48732,"Switzerland","CHE",2005,81.23658752441406,4964.2494,7386818,3443,"Switzerland","CHE",2005,10,139,"Switzerland","CHE",100
48214,"Switzerland","CHE",2006,4442.11279296875,46502.9296875,7457961,48733,"Switzerland","CHE",2006,81.49024200439453,4906.6836,7457961,3444,"Switzerland","CHE",2006,9.53,139,"Switzerland","CHE",100
48215,"Switzerland","CHE",2007,4816.11865234375,51208.09765625,7536986,48734,"Switzerland","CHE",2007,81.74146270751953,4975.4899,7536986,3445,"Switzerland","CHE",2007,9.36,139,"Switzerland","CHE",100
48216,"Switzerland","CHE",2008,5165.47509765625,54096.80859375,7622826,48735,"Switzerland","CHE",2008,81.99268341064453,5100.4791,7622826,3446,"Switzerland","CHE",2008,9.48,139,"Switzerland","CHE",100
48217,"Switzerland","CHE",2009,5405.509765625,53354.00390625,7713902,48736,"Switzerland","CHE",2009,82.04389953613281,5236.1522,7713902,3447,"Switzerland","CHE",2009,10.07,139,"Switzerland","CHE",100
48218,"Switzerland","CHE",2010,5485.37939453125,54858.44921875,7808674,48737,"Switzerland","CHE",2010,82.246337890625,5371.4504,7808674,3448,"Switzerland","CHE",2010,9.94,139,"Switzerland","CHE",100
48219,"Switzerland","CHE",2011,5841.04296875,57987.50390625,7906988,48738,"Switzerland","CHE",2011,82.69512176513672,5485.8134,7906988,3449,"Switzerland","CHE",2011,10.02,139,"Switzerland","CHE",100
48220,"Switzerland","CHE",2012,6175.03369140625,59933.59765625,8008006,48739,"Switzerland","CHE",2012,82.69756317138672,5687.2677,8008006,3450,"Switzerland","CHE",2012,10.25,139,"Switzerland","CHE",100
48221,"Switzerland","CHE",2013,6550.80078125,62225.0859375,8108876,48740,"Switzerland","CHE",2013,82.79756164550781,5818.7818,8108876,3451,"Switzerland","CHE",2013,10.46,139,"Switzerland","CHE",100
48222,"Switzerland","CHE",2014,6846.42919921875,64103.01171875,8206003,48741,"Switzerland","CHE",2014,83.19756317138672,5971.8173,8206003,3452,"Switzerland","CHE",2014,10.62,139,"Switzerland","CHE",100
48223,"Switzerland","CHE",2015,7306.93310546875,66020.203125,8296775,48742,"Switzerland","CHE",2015,82.8975601196289,6062.2568,8296775,3453,"Switzerland","CHE",2015,11.01,139,"Switzerland","CHE",100
51102,"Turkey","TUR",2000,443.0808410644531,9628.9150390625,63240196,51621,"Turkey","TUR",2000,70.00499725341797,575.1512,63240196,3628,"Turkey","TUR",2000,4.6,147,"Turkey","TUR",86
51103,"Turkey","TUR",2001,453.8005065917969,9280.2529296875,64192243,51622,"Turkey","TUR",2001,70.55999755859375,582.2162,64192243,3629,"Turkey","TUR",2001,4.89,147,"Turkey","TUR",86
51104,"Turkey","TUR",2002,475.91644287109375,9401.2314453125,65145357,51623,"Turkey","TUR",2002,71.0780029296875,634.4325,65145357,3630,"Turkey","TUR",2002,5.06,147,"Turkey","TUR",86
51105,"Turkey","TUR",2003,485.8796997070313,9699.923828125,66089402,51624,"Turkey","TUR",2003,71.55899810791016,656.849,66089402,3631,"Turkey","TUR",2003,5.01,147,"Turkey","TUR",86
51106,"Turkey","TUR",2004,538.6209106445312,10979.76953125,67010929,51625,"Turkey","TUR",2004,72.00399780273438,697.9255,67010929,3632,"Turkey","TUR",2004,4.91,147,"Turkey","TUR",86
51107,"Turkey","TUR",2005,587.4558715820312,12003.84765625,67903461,51626,"Turkey","TUR",2005,72.42400360107422,748.9754,67903461,3633,"Turkey","TUR",2005,4.89,147,"Turkey","TUR",86
51108,"Turkey","TUR",2006,706.536376953125,13748.4365234375,68756809,51627,"Turkey","TUR",2006,72.83000183105469,832.1519,68756809,3634,"Turkey","TUR",2006,5.15,147,"Turkey","TUR",86
51109,"Turkey","TUR",2007,783.9627075195312,14986.1494140625,69581854,51628,"Turkey","TUR",2007,73.23500061035156,878.5876,69581854,3635,"Turkey","TUR",2007,5.24,147,"Turkey","TUR",86
51110,"Turkey","TUR",2008,844.340087890625,16182.48046875,70418612,51629,"Turkey","TUR",2008,73.64900207519531,871.6667,70418612,3636,"Turkey","TUR",2008,5.22,147,"Turkey","TUR",86
51111,"Turkey","TUR",2009,857.6448364257812,15597.9970703125,71321406,51630,"Turkey","TUR",2009,74.0739974975586,862.9134,71321406,3637,"Turkey","TUR",2009,5.49,147,"Turkey","TUR",86
51112,"Turkey","TUR",2010,881.384521484375,17542.197265625,72326992,51631,"Turkey","TUR",2010,74.50700378417969,852.6704,72326992,3638,"Turkey","TUR",2010,5.02,147,"Turkey","TUR",86
51113,"Turkey","TUR",2011,921.2630615234376,19799.115234375,73443254,51632,"Turkey","TUR",2011,74.94400024414062,862.9516,73443254,3639,"Turkey","TUR",2011,4.65,147,"Turkey","TUR",86
51114,"Turkey","TUR",2012,923.2225341796876,20772.498046875,74651046,51633,"Turkey","TUR",2012,75.37300109863281,856.9456,74651046,3640,"Turkey","TUR",2012,4.44,147,"Turkey","TUR",86
51115,"Turkey","TUR",2013,980.7960205078124,22438.71484375,75925454,51634,"Turkey","TUR",2013,75.78399658203125,903.5676,75925454,3641,"Turkey","TUR",2013,4.37,147,"Turkey","TUR",86
51116,"Turkey","TUR",2014,1041.94580078125,24090.236328125,77229262,51635,"Turkey","TUR",2014,76.1719970703125,917.6357,77229262,3642,"Turkey","TUR",2014,4.33,147,"Turkey","TUR",86
51117,"Turkey","TUR",2015,1060.242431640625,25753.390625,78529413,51636,"Turkey","TUR",2015,76.53199768066406,974.8436,78529413,3643,"Turkey","TUR",2015,4.12,147,"Turkey","TUR",86
52725,"United Kingdom","GBR",2000,1904.53564453125,26472.193359375,58923305,53244,"United Kingdom","GBR",2000,77.74146270751953,2044.202,58923305,3748,"United Kingdom","GBR",2000,7.2,152,"United Kingdom","GBR",100
52726,"United Kingdom","GBR",2001,2102.662841796875,27807.169921875,59124277,53245,"United Kingdom","GBR",2001,77.99268341064453,2204.104,59124277,3749,"United Kingdom","GBR",2001,7.57,152,"United Kingdom","GBR",100
52727,"United Kingdom","GBR",2002,2307.854736328125,29062.123046875,59326294,53246,"United Kingdom","GBR",2002,78.14390563964844,2335.376,59326294,3750,"United Kingdom","GBR",2002,7.94,152,"United Kingdom","GBR",100
52728,"United Kingdom","GBR",2003,2458.642578125,30355.283203125,59561429,53247,"United Kingdom","GBR",2003,78.44634246826172,2487.615,59561429,3751,"United Kingdom","GBR",2003,8.11,152,"United Kingdom","GBR",100
52729,"United Kingdom","GBR",2004,2685.32373046875,32058.416015625,59872760,53248,"United Kingdom","GBR",2004,78.746337890625,2606.135,59872760,3752,"United Kingdom","GBR",2004,8.39,152,"United Kingdom","GBR",100
52730,"United Kingdom","GBR",2005,2761.29736328125,32747.353515625,60287953,53249,"United Kingdom","GBR",2005,79.04878234863281,2712.273,60287953,3753,"United Kingdom","GBR",2005,8.44,152,"United Kingdom","GBR",100
52731,"United Kingdom","GBR",2006,2994.52880859375,34845.58984375,60821349,53250,"United Kingdom","GBR",2006,79.248779296875,2812.727,60821349,3754,"United Kingdom","GBR",2006,8.61,152,"United Kingdom","GBR",100
52732,"United Kingdom","GBR",2007,3132.0234375,35695.296875,61455154,53251,"United Kingdom","GBR",2007,79.44878387451172,2894.783,61455154,3755,"United Kingdom","GBR",2007,8.79,152,"United Kingdom","GBR",100
52733,"United Kingdom","GBR",2008,3334.318603515625,36863.5859375,62145098,53252,"United Kingdom","GBR",2008,79.5999984741211,2945.846,62145098,3756,"United Kingdom","GBR",2008,9.06,152,"United Kingdom","GBR",100
52734,"United Kingdom","GBR",2009,3475.684326171875,35212.421875,62828620,53253,"United Kingdom","GBR",2009,80.05121612548828,3085.415,62828620,3757,"United Kingdom","GBR",2009,9.88,152,"United Kingdom","GBR",100
52735,"United Kingdom","GBR",2010,3601.096923828125,36576.5859375,63459801,53254,"United Kingdom","GBR",2010,80.40243530273438,3036.12,63459801,3758,"United Kingdom","GBR",2010,9.84,152,"United Kingdom","GBR",100
52736,"United Kingdom","GBR",2011,3674.361328125,37379.2890625,64021922,53255,"United Kingdom","GBR",2011,80.95121765136719,3063.044,64021922,3759,"United Kingdom","GBR",2011,9.85,152,"United Kingdom","GBR",100
52737,"United Kingdom","GBR",2012,3809.3623046875,38514.02734375,64525300,53256,"United Kingdom","GBR",2012,80.90487670898438,3099.058,64525300,3760,"United Kingdom","GBR",2012,9.91,152,"United Kingdom","GBR",100
52738,"United Kingdom","GBR",2013,3997.30029296875,40218.74609375,64984015,53257,"United Kingdom","GBR",2013,81.00487518310547,3673.108,64984015,3761,"United Kingdom","GBR",2013,9.98,152,"United Kingdom","GBR",100
52739,"United Kingdom","GBR",2014,4124.46435546875,41580.6015625,65423048,53258,"United Kingdom","GBR",2014,81.30487823486328,3731.278,65423048,3762,"United Kingdom","GBR",2014,9.95,152,"United Kingdom","GBR",100
52740,"United Kingdom","GBR",2015,4231.580078125,42912.875,65860149,53259,"United Kingdom","GBR",2015,80.95610046386719,3755.9433,65860149,3763,"United Kingdom","GBR",2015,9.9,152,"United Kingdom","GBR",100
52985,"United States","USA",2000,4543.43603515625,36334.91015625,281710914,53504,"United States","USA",2000,76.63658905029297,5635.34,281710914,3768,"United States","USA",2000,12.48,153,"United States","USA",84
52986,"United States","USA",2001,4894.28076171875,37133.2421875,284607992,53505,"United States","USA",2001,76.83658599853516,5934.7847,284607992,3769,"United States","USA",2001,13.16,153,"United States","USA",84
52987,"United States","USA",2002,5322.7421875,38023.16015625,287279312,53506,"United States","USA",2002,76.93658447265625,6341.6322,287279312,3770,"United States","USA",2002,13.98,153,"United States","USA",84
52988,"United States","USA",2003,5732.2294921875,39496.484375,289815567,53507,"United States","USA",2003,77.03658294677734,6695.7248,289815567,3771,"United States","USA",2003,14.5,153,"United States","USA",84
52989,"United States","USA",2004,6097.28759765625,41712.80078125,292354663,53508,"United States","USA",2004,77.48780822753906,6924.3707,292354663,3772,"United States","USA",2004,14.59,153,"United States","USA",84
52990,"United States","USA",2005,6454.40380859375,44114.74609375,294993509,53509,"United States","USA",2005,77.48780822753906,7092.7348,294993509,3773,"United States","USA",2005,14.61,153,"United States","USA",84
52991,"United States","USA",2006,6828.61572265625,46298.73046875,297758977,53510,"United States","USA",2006,77.68780517578125,7269.6777,297758977,3774,"United States","USA",2006,14.72,153,"United States","USA",84
52992,"United States","USA",2007,7181.89208984375,47975.96875,300608425,53511,"United States","USA",2007,77.98780822753906,7449.0334,300608425,3775,"United States","USA",2007,14.94,153,"United States","USA",84
52993,"United States","USA",2008,7401.369140625,48382.55859375,303486022,53512,"United States","USA",2008,78.03902435302734,7561.5873,303486022,3776,"United States","USA",2008,15.27,153,"United States","USA",84
52994,"United States","USA",2009,7657.55908203125,47099.98046875,306307565,53513,"United States","USA",2009,78.39024353027344,7778.6191,306307565,3777,"United States","USA",2009,16.23,153,"United States","USA",84
52995,"United States","USA",2010,7888.35205078125,48466.65625,309011469,53514,"United States","USA",2010,78.54146575927734,7929.372,309011469,3778,"United States","USA",2010,16.26,153,"United States","USA",84
52996,"United States","USA",2011,8080.21484375,49882.55859375,311584051,53515,"United States","USA",2011,78.64146423339844,8005.7887,311584051,3779,"United States","USA",2011,16.2,153,"United States","USA",84
52997,"United States","USA",2012,8342.580078125,51602.9296875,314043885,53516,"United States","USA",2012,78.74146270751953,8103.3367,314043885,3780,"United States","USA",2012,16.18,153,"United States","USA",84
52998,"United States","USA",2013,8522.1259765625,53106.53515625,316400539,53517,"United States","USA",2013,78.74146270751953,8157.4229,316400539,3781,"United States","USA",2013,16.06,153,"United States","USA",84
52999,"United States","USA",2014,8939.396484375,55049.98828125,318673422,53518,"United States","USA",2014,78.84146118164062,8404.4305,318673422,3782,"United States","USA",2014,16.25,153,"United States","USA",84
53000,"United States","USA",2015,9392.06640625,56863.37109375,320878312,53519,"United States","USA",2015,78.69024658203125,8714.8975,320878312,3783,"United States","USA",2015,16.52,153,"United States","USA",84
